asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id_comision,id_senador,licencia,otras_comisiones
0,1,1,0,2015-06-22 00:00:00,321,9969,0,0
0,1,1,0,2015-06-29 00:00:00,321,9969,0,0
1,1,0,0,2015-07-06 00:00:00,321,9969,0,0
1,1,0,0,2015-07-13 00:00:00,321,9969,0,0
1,1,0,0,2015-08-03 00:00:00,321,9969,0,0
1,1,0,0,2015-09-07 00:00:00,321,9969,0,0
1,1,0,0,2015-09-14 00:00:00,321,9969,0,0
1,1,0,0,2015-10-05 00:00:00,321,9969,0,0
0,1,1,0,2015-12-14 00:00:00,321,9969,0,0
0,1,1,0,2015-12-21 00:00:00,321,9969,0,0
1,1,0,0,2016-02-15 00:00:00,321,9969,0,0
1,1,0,0,2016-03-07 00:00:00,321,9969,0,0
1,1,0,0,2016-03-14 00:00:00,321,9969,0,0
0,1,1,0,2016-04-04 00:00:00,321,9969,0,0
1,1,0,0,2016-04-11 00:00:00,321,9969,0,0
1,1,0,0,2016-05-02 00:00:00,321,9969,0,0
1,1,0,0,2016-05-09 00:00:00,321,9969,0,0
1,1,0,0,2016-06-06 00:00:00,321,9969,0,0
1,1,0,0,2016-06-13 00:00:00,321,9969,0,0
1,1,0,0,2016-07-11 00:00:00,321,9969,0,0
1,1,0,0,2016-08-01 00:00:00,321,9969,0,0
1,1,0,0,2016-08-15 00:00:00,321,9969,0,0
0,1,1,0,2016-09-26 00:00:00,321,9969,0,0
1,1,0,0,2016-10-03 00:00:00,321,9969,0,0
1,1,0,0,2016-10-17 00:00:00,321,9969,0,0
1,1,0,0,2016-11-07 00:00:00,321,9969,0,0
1,1,0,0,2016-11-14 00:00:00,321,9969,0,0
1,1,0,0,2016-12-05 00:00:00,321,9969,0,0
1,1,0,0,2016-12-12 00:00:00,321,9969,0,0
1,1,0,0,2016-12-19 00:00:00,321,9969,0,0
1,1,0,0,2017-03-06 00:00:00,321,9969,0,0
0,1,1,0,2017-03-20 00:00:00,321,9969,0,0
1,1,0,0,2017-04-03 00:00:00,321,9969,0,0
1,1,0,0,2017-05-08 00:00:00,321,9969,0,0
1,1,0,0,2017-06-05 00:00:00,321,9969,0,0
0,1,1,0,2017-06-12 00:00:00,321,9969,0,0
1,1,0,0,2017-06-20 00:00:00,321,9969,0,0
1,1,0,0,2017-07-03 00:00:00,321,9969,0,0
0,1,1,0,2017-07-17 00:00:00,321,9969,0,0
1,1,0,0,2017-10-09 00:00:00,321,9969,0,0
1,1,0,0,2017-10-23 00:00:00,321,9969,0,0
0,1,1,0,2017-10-31 00:00:00,321,9969,0,0
1,1,0,0,2017-11-06 00:00:00,321,9969,0,0
1,1,0,0,2018-03-05 00:00:00,321,9969,0,0
1,1,0,0,2018-03-12 00:00:00,321,9969,0,0
1,1,0,0,2018-04-02 00:00:00,321,9969,0,0
1,1,0,0,2018-04-09 00:00:00,321,9969,0,0
1,1,0,0,2018-04-16 00:00:00,321,9969,0,0
1,1,0,0,2018-05-14 00:00:00,321,9969,0,0
1,1,0,0,2018-06-04 00:00:00,321,9969,0,0
1,1,0,0,2018-06-11 00:00:00,321,9969,0,0
0,1,1,0,2018-06-25 00:00:00,321,9969,0,0
1,1,0,0,2018-07-02 00:00:00,321,9969,0,0
1,1,0,0,2018-07-09 00:00:00,321,9969,0,0
1,1,0,0,2018-07-16 00:00:00,321,9969,0,0
1,1,0,0,2018-08-06 00:00:00,321,9969,0,0
0,1,1,0,2018-09-10 00:00:00,321,9969,0,0
1,1,0,0,2018-10-01 00:00:00,321,9969,0,0
1,1,0,0,2018-10-08 00:00:00,321,9969,0,0
1,1,0,0,2018-11-05 00:00:00,321,9969,0,0
0,1,1,0,2018-11-12 00:00:00,321,9969,0,0
1,1,0,0,2018-12-03 00:00:00,321,9969,0,0
1,1,0,0,2019-03-11 00:00:00,321,9969,0,0
1,1,0,0,2019-04-01 00:00:00,321,9969,0,0
1,1,0,0,2019-04-08 00:00:00,321,9969,0,0
1,1,0,0,2019-04-09 00:00:00,321,9969,0,0
1,1,0,0,2017-12-13 00:00:00,317,3157,0,0
1,1,0,0,2017-12-20 00:00:00,317,3157,0,0
1,1,0,0,2018-03-07 00:00:00,317,3157,0,0
1,1,0,0,2018-03-14 00:00:00,317,3157,0,0
1,1,0,0,2018-04-04 00:00:00,317,3157,0,0
1,1,0,0,2018-04-11 00:00:00,317,3157,0,0
1,1,0,0,2018-05-02 00:00:00,317,3157,0,0
1,1,0,0,2018-05-09 00:00:00,317,3157,0,0
1,1,0,0,2018-05-16 00:00:00,317,3157,0,0
1,1,0,0,2018-06-13 00:00:00,317,3157,0,0
1,1,0,0,2018-07-04 00:00:00,317,3157,0,0
1,1,0,0,2018-07-11 00:00:00,317,3157,0,0
1,1,0,0,2018-08-01 00:00:00,317,3157,0,0
1,1,0,0,2018-10-03 00:00:00,317,3157,0,0
1,1,0,0,2018-11-07 00:00:00,317,3157,0,0
1,1,0,0,2018-11-14 00:00:00,317,3157,0,0
1,1,0,0,2018-12-05 00:00:00,317,3157,0,0
1,1,0,0,2019-03-13 00:00:00,317,3157,0,0
1,1,0,0,2019-04-10 00:00:00,317,3157,0,0
1,1,0,0,2017-12-20 00:00:00,314,3157,0,0
1,1,0,0,2017-12-14 00:00:00,314,3157,0,0
1,1,0,0,2017-12-19 00:00:00,314,3157,0,0
1,1,0,0,2018-03-08 00:00:00,314,3157,0,0
1,1,0,0,2018-03-15 00:00:00,314,3157,0,0
1,1,0,0,2018-04-05 00:00:00,314,3157,0,0
1,1,0,0,2018-04-12 00:00:00,314,3157,0,0
1,1,0,0,2018-05-03 00:00:00,314,3157,0,0
1,1,0,0,2018-05-10 00:00:00,314,3157,0,0
1,1,0,0,2018-05-17 00:00:00,314,3157,0,0
1,1,0,0,2018-06-07 00:00:00,314,3157,0,0
1,1,0,0,2018-06-14 00:00:00,314,3157,0,0
1,1,0,0,2018-07-05 00:00:00,314,3157,0,0
1,1,0,0,2018-08-02 00:00:00,314,3157,0,0
1,1,0,0,2018-08-16 00:00:00,314,3157,0,0
1,1,0,0,2018-08-23 00:00:00,314,3157,0,0
1,1,0,0,2018-09-05 00:00:00,314,3157,0,0
1,1,0,0,2018-10-04 00:00:00,314,3157,0,0
1,1,0,0,2018-10-08 00:00:00,314,3157,0,0
1,1,0,0,2018-10-11 00:00:00,314,3157,0,0
1,1,0,0,2018-10-18 00:00:00,314,3157,0,0
1,1,0,0,2018-11-08 00:00:00,314,3157,0,0
1,1,0,0,2018-12-06 00:00:00,314,3157,0,0
1,1,0,0,2018-12-12 00:00:00,314,3157,0,0
1,1,0,0,2019-03-14 00:00:00,314,3157,0,0
1,1,0,0,2019-03-28 00:00:00,314,3157,0,0
1,1,0,0,2019-04-04 00:00:00,314,3157,0,0
1,1,0,0,2019-04-11 00:00:00,314,3157,0,0
1,1,0,0,2018-03-21 00:00:00,1130,3157,0,0
1,1,0,0,2018-05-22 00:00:00,1130,3157,0,0
1,1,0,0,2018-06-26 00:00:00,1130,3157,0,0
0,1,1,0,2018-07-24 00:00:00,1130,3157,0,0
1,1,0,0,2018-08-22 00:00:00,1130,3157,0,0
1,1,0,0,2018-10-30 00:00:00,1130,3157,0,0
1,1,0,0,2018-11-20 00:00:00,1130,3157,0,0
1,1,0,0,2018-12-10 00:00:00,1130,3157,0,0
0,1,1,0,2019-03-19 00:00:00,1130,3157,0,0
1,1,0,0,2019-03-26 00:00:00,1130,3157,0,0
1,1,0,0,2019-04-02 00:00:00,1130,3157,0,0
1,1,0,0,2019-04-09 00:00:00,1130,3157,0,0
1,1,0,0,2018-03-02 00:00:00,1152,3157,0,0
1,1,0,0,2018-03-21 00:00:00,1152,3157,0,0
1,1,0,0,2018-04-04 00:00:00,1152,3157,0,0
1,1,0,0,2018-04-10 00:00:00,1152,3157,0,0
1,1,0,0,2018-04-25 00:00:00,1152,3157,0,0
1,1,0,0,2018-05-02 00:00:00,1152,3157,0,0
1,1,0,0,2018-05-14 00:00:00,1152,3157,0,0
1,1,0,0,2018-03-05 00:00:00,927,3157,0,0
1,1,0,0,2018-03-12 00:00:00,927,3157,0,0
1,1,0,0,2018-03-22 00:00:00,927,3157,0,0
1,1,0,0,2018-04-02 00:00:00,927,3157,0,0
1,1,0,0,2018-04-09 00:00:00,927,3157,0,0
1,1,0,0,2018-04-16 00:00:00,927,3157,0,0
1,1,0,0,2018-05-07 00:00:00,927,3157,0,0
1,1,0,0,2018-05-14 00:00:00,927,3157,0,0
1,1,0,0,2018-06-11 00:00:00,927,3157,0,0
0,1,1,0,2018-07-02 00:00:00,927,3157,0,0
0,1,1,0,2018-07-09 00:00:00,927,3157,0,0
0,1,1,0,2018-08-06 00:00:00,927,3157,0,0
1,1,0,0,2018-08-13 00:00:00,927,3157,0,0
1,1,0,0,2018-10-01 00:00:00,927,3157,0,0
1,1,0,0,2018-10-08 00:00:00,927,3157,0,0
1,1,0,0,2018-11-05 00:00:00,927,3157,0,0
1,1,0,0,2018-11-12 00:00:00,927,3157,0,0
1,1,0,0,2018-12-10 00:00:00,927,3157,0,0
1,1,0,0,2019-03-11 00:00:00,927,3157,0,0
0,1,1,0,2019-04-01 00:00:00,927,3157,0,0
1,1,0,0,2019-04-08 00:00:00,927,3157,0,0
1,1,0,0,2017-12-12 00:00:00,347,3157,0,0
1,1,0,0,2018-03-06 00:00:00,347,3157,0,0
1,1,0,0,2018-03-13 00:00:00,347,3157,0,0
1,1,0,0,2018-04-03 00:00:00,347,3157,0,0
1,1,0,0,2018-04-10 00:00:00,347,3157,0,0
1,1,0,0,2018-04-17 00:00:00,347,3157,0,0
1,1,0,0,2018-05-08 00:00:00,347,3157,0,0
1,1,0,0,2018-06-12 00:00:00,347,3157,0,0
1,1,0,0,2018-07-10 00:00:00,347,3157,0,0
1,1,0,0,2018-08-14 00:00:00,347,3157,0,0
1,1,0,0,2018-08-28 00:00:00,347,3157,0,0
0,1,1,0,2018-10-02 00:00:00,347,3157,0,0
1,1,0,0,2018-10-09 00:00:00,347,3157,0,0
1,1,0,0,2018-11-06 00:00:00,347,3157,0,0
0,1,1,0,2018-11-13 00:00:00,347,3157,0,0
1,1,0,0,2018-12-04 00:00:00,347,3157,0,0
1,1,0,0,2019-03-12 00:00:00,347,3157,0,0
1,1,0,0,2019-04-02 00:00:00,347,3157,0,0
1,1,0,0,2019-04-09 00:00:00,347,3157,0,0
1,1,0,0,2017-12-13 00:00:00,324,3157,0,0
1,1,0,0,2018-03-07 00:00:00,324,3157,0,0
1,1,0,0,2018-03-14 00:00:00,324,3157,0,0
1,1,0,0,2018-04-03 00:00:00,324,3157,0,0
0,1,1,0,2018-04-17 00:00:00,324,3157,0,0
1,1,0,0,2018-05-15 00:00:00,324,3157,0,0
1,1,0,0,2018-10-02 00:00:00,324,3157,0,0
1,1,0,0,2018-11-06 00:00:00,324,3157,0,0
1,1,0,0,2018-12-17 00:00:00,324,3157,0,0
1,1,0,0,2019-03-12 00:00:00,324,3157,0,0
0,1,1,0,2016-06-02 00:00:00,312,8584,0,0
1,1,0,0,2017-12-14 00:00:00,312,8584,0,0
1,1,0,0,2017-04-06 00:00:00,314,8584,0,0
1,1,0,0,2017-07-06 00:00:00,314,8584,0,0
1,1,0,0,2015-06-03 00:00:00,317,8584,0,0
1,1,0,0,2015-12-21 00:00:00,321,8584,0,0
0,1,1,0,2016-06-06 00:00:00,321,8584,0,0
0,1,1,0,2016-07-11 00:00:00,321,8584,0,0
0,1,0,0,2017-04-06 00:00:00,1126,8584,0,1
1,1,0,0,2015-08-04 00:00:00,1096,8584,0,0
1,1,0,0,2015-08-11 00:00:00,1096,8584,0,0
1,1,0,0,2016-03-08 00:00:00,1096,8584,0,0
1,1,0,0,2016-03-15 00:00:00,1096,8584,0,0
1,1,0,0,2016-04-05 00:00:00,1096,8584,0,0
0,1,1,0,2016-04-12 00:00:00,1096,8584,0,0
0,1,1,0,2016-05-03 00:00:00,1096,8584,0,0
0,1,1,0,2016-05-10 00:00:00,1096,8584,0,0
1,1,0,0,2016-06-14 00:00:00,1096,8584,0,0
1,1,0,0,2016-07-12 00:00:00,1096,8584,0,0
0,1,1,0,2016-09-06 00:00:00,1096,8584,0,0
0,1,0,1,2016-09-13 00:00:00,1096,8584,0,0
0,1,0,0,2016-10-04 00:00:00,1096,8584,0,1
1,1,0,0,2016-10-18 00:00:00,1096,8584,0,0
0,1,1,0,2017-04-04 00:00:00,1096,8584,0,0
1,1,0,0,2017-04-18 00:00:00,1096,8584,0,0
0,1,1,0,2017-05-11 00:00:00,1096,8584,0,0
1,1,0,0,2017-06-06 00:00:00,1096,8584,0,0
1,1,0,0,2017-07-11 00:00:00,1096,8584,0,0
0,1,1,0,2017-08-15 00:00:00,1096,8584,0,0
0,1,1,0,2017-09-05 00:00:00,1096,8584,0,0
1,1,0,0,2017-09-12 00:00:00,1096,8584,0,0
0,1,0,1,2017-10-10 00:00:00,1096,8584,0,0
1,1,0,0,2017-10-17 00:00:00,1096,8584,0,0
1,1,0,0,2017-11-07 00:00:00,1096,8584,0,0
1,1,0,0,2017-12-05 00:00:00,1096,8584,0,0
1,1,0,0,2018-03-06 00:00:00,1096,8584,0,0
1,1,0,0,2018-03-13 00:00:00,1096,8584,0,0
1,1,0,0,2018-04-03 00:00:00,1096,8584,0,0
0,1,1,0,2018-04-10 00:00:00,1096,8584,0,0
1,1,0,0,2018-04-17 00:00:00,1096,8584,0,0
1,1,0,0,2018-04-24 00:00:00,1096,8584,0,0
1,1,0,0,2018-05-08 00:00:00,1096,8584,0,0
1,1,0,0,2018-05-15 00:00:00,1096,8584,0,0
0,1,1,0,2018-06-12 00:00:00,1096,8584,0,0
0,1,1,0,2018-07-03 00:00:00,1096,8584,0,0
0,1,1,0,2018-09-11 00:00:00,1096,8584,0,0
1,1,0,0,2018-12-04 00:00:00,1096,8584,0,0
1,1,0,0,2018-12-11 00:00:00,1096,8584,0,0
1,1,0,0,2019-03-12 00:00:00,1096,8584,0,0
1,1,0,0,2016-07-13 00:00:00,1117,8584,0,0
1,1,0,0,2016-09-06 00:00:00,1117,8584,0,0
1,1,0,0,2016-09-14 00:00:00,1117,8584,0,0
1,1,0,0,2018-03-13 00:00:00,1117,8584,0,0
1,1,0,0,2018-05-15 00:00:00,1117,8584,0,0
0,1,1,0,2018-06-12 00:00:00,1117,8584,0,0
1,1,0,0,2018-09-13 00:00:00,1117,8584,0,0
1,1,0,0,2017-07-06 00:00:00,336,8584,0,0
1,1,0,0,2017-04-06 00:00:00,315,8584,0,0
1,1,0,0,2015-04-15 00:00:00,324,8584,0,0
1,1,0,0,2015-12-09 00:00:00,324,8584,0,0
1,1,0,0,2016-07-13 00:00:00,324,8584,0,0
1,1,0,0,2017-07-05 00:00:00,324,8584,0,0
1,1,0,0,2015-03-18 00:00:00,212,8584,0,0
1,1,0,0,2015-04-07 00:00:00,212,8584,0,0
1,1,0,0,2015-04-08 00:00:00,212,8584,0,0
1,1,0,0,2015-05-13 00:00:00,212,8584,0,0
1,1,0,0,2015-06-02 00:00:00,212,8584,0,0
1,1,0,0,2015-06-09 00:00:00,212,8584,0,0
1,1,0,0,2015-06-16 00:00:00,212,8584,0,0
1,1,0,0,2015-07-01 00:00:00,212,8584,0,0
1,1,0,0,2015-07-14 00:00:00,212,8584,0,0
1,1,0,0,2015-07-15 00:00:00,212,8584,0,0
1,1,0,0,2015-07-27 00:00:00,212,8584,0,0
1,1,0,0,2015-08-04 00:00:00,212,8584,0,0
1,1,0,0,2015-08-12 00:00:00,212,8584,0,0
1,1,0,0,2015-08-18 00:00:00,212,8584,0,0
1,1,0,0,2015-09-16 00:00:00,212,8584,0,0
1,1,0,0,2015-11-03 00:00:00,212,8584,0,0
1,1,0,0,2015-11-18 00:00:00,212,8584,0,0
1,1,0,0,2015-12-08 00:00:00,212,8584,0,0
0,1,1,0,2015-12-15 00:00:00,212,8584,0,0
1,1,0,0,2016-01-12 00:00:00,212,8584,0,0
0,1,1,0,2016-02-17 00:00:00,212,8584,0,0
1,1,0,0,2016-03-08 00:00:00,212,8584,0,0
1,1,0,0,2016-03-15 00:00:00,212,8584,0,0
1,1,0,0,2016-05-03 00:00:00,212,8584,0,0
1,1,0,0,2016-05-10 00:00:00,212,8584,0,0
1,1,0,0,2016-06-01 00:00:00,212,8584,0,0
1,1,0,0,2016-06-07 00:00:00,212,8584,0,0
1,1,0,0,2016-06-14 00:00:00,212,8584,0,0
1,1,0,0,2016-07-05 00:00:00,212,8584,0,0
1,1,0,0,2016-07-12 00:00:00,212,8584,0,0
1,1,0,0,2016-09-06 00:00:00,212,8584,0,0
1,1,0,0,2016-09-13 00:00:00,212,8584,0,0
0,1,0,0,2016-10-04 00:00:00,212,8584,0,1
1,1,0,0,2016-10-11 00:00:00,212,8584,0,0
1,1,0,0,2016-10-18 00:00:00,212,8584,0,0
1,1,0,0,2016-11-01 00:00:00,212,8584,0,0
1,1,0,0,2016-11-15 00:00:00,212,8584,0,0
0,1,1,0,2016-11-16 00:00:00,212,8584,0,0
1,1,0,0,2016-12-06 00:00:00,212,8584,0,0
1,1,0,0,2016-12-07 00:00:00,212,8584,0,0
1,1,0,0,2016-12-13 00:00:00,212,8584,0,0
1,1,0,0,2016-12-14 00:00:00,212,8584,0,0
1,1,0,0,2017-03-01 00:00:00,212,8584,0,0
1,1,0,0,2017-03-07 00:00:00,212,8584,0,0
1,1,0,0,2017-03-15 00:00:00,212,8584,0,0
1,1,0,0,2017-04-04 00:00:00,212,8584,0,0
1,1,0,0,2017-04-18 00:00:00,212,8584,0,0
1,1,0,0,2017-05-09 00:00:00,212,8584,0,0
1,1,0,0,2017-05-16 00:00:00,212,8584,0,0
1,1,0,0,2017-06-06 00:00:00,212,8584,0,0
1,1,0,0,2017-07-04 00:00:00,212,8584,0,0
1,1,0,0,2017-08-15 00:00:00,212,8584,0,0
1,1,0,0,2017-09-05 00:00:00,212,8584,0,0
1,1,0,0,2017-09-12 00:00:00,212,8584,0,0
1,1,0,0,2017-10-03 00:00:00,212,8584,0,0
0,1,1,0,2017-10-10 00:00:00,212,8584,0,0
1,1,0,0,2017-10-11 00:00:00,212,8584,0,0
1,1,0,0,2017-10-18 00:00:00,212,8584,0,0
0,1,1,0,2017-11-01 00:00:00,212,8584,0,0
1,1,0,0,2017-11-07 00:00:00,212,8584,0,0
1,1,0,0,2017-11-14 00:00:00,212,8584,0,0
1,1,0,0,2017-12-05 00:00:00,212,8584,0,0
1,1,0,0,2017-12-13 00:00:00,212,8584,0,0
1,1,0,0,2018-02-08 00:00:00,212,8584,0,0
1,1,0,0,2018-03-01 00:00:00,212,8584,0,0
1,1,0,0,2018-03-06 00:00:00,212,8584,0,0
1,1,0,0,2018-04-03 00:00:00,212,8584,0,0
1,1,0,0,2018-04-17 00:00:00,212,8584,0,0
1,1,0,0,2018-05-02 00:00:00,212,8584,0,0
1,1,0,0,2018-05-08 00:00:00,212,8584,0,0
1,1,0,0,2018-05-15 00:00:00,212,8584,0,0
1,1,0,0,2018-06-05 00:00:00,212,8584,0,0
0,1,1,0,2018-06-12 00:00:00,212,8584,0,0
0,1,1,0,2018-06-28 00:00:00,212,8584,0,0
0,1,1,0,2018-07-03 00:00:00,212,8584,0,0
0,1,1,0,2018-07-17 00:00:00,212,8584,0,0
1,1,0,0,2018-08-01 00:00:00,212,8584,0,0
0,1,1,0,2018-09-11 00:00:00,212,8584,0,0
1,1,0,0,2018-12-04 00:00:00,212,8584,0,0
0,1,0,0,2018-12-05 00:00:00,212,8584,0,1
1,1,0,0,2018-12-11 00:00:00,212,8584,0,0
0,1,1,0,2018-12-13 00:00:00,212,8584,0,0
1,1,0,0,2019-03-12 00:00:00,212,8584,0,0
1,1,0,0,2018-01-24 00:00:00,1156,3948,0,0
1,1,0,0,2017-12-20 00:00:00,314,3948,0,0
1,1,0,0,2015-04-09 00:00:00,314,3948,0,0
1,1,0,0,2015-05-14 00:00:00,314,3948,0,0
0,1,1,0,2015-06-04 00:00:00,314,3948,0,0
0,1,1,0,2015-06-11 00:00:00,314,3948,0,0
0,1,1,0,2015-07-16 00:00:00,314,3948,0,0
1,1,0,0,2015-08-06 00:00:00,314,3948,0,0
0,1,1,0,2015-09-03 00:00:00,314,3948,0,0
1,1,0,0,2015-09-10 00:00:00,314,3948,0,0
1,1,0,0,2015-10-01 00:00:00,314,3948,0,0
1,1,0,0,2015-10-08 00:00:00,314,3948,0,0
1,1,0,0,2015-10-15 00:00:00,314,3948,0,0
1,1,0,0,2015-10-21 00:00:00,314,3948,0,0
0,1,1,0,2015-12-10 00:00:00,314,3948,0,0
0,1,1,0,2016-03-03 00:00:00,314,3948,0,0
0,1,1,0,2016-03-17 00:00:00,314,3948,0,0
1,1,0,0,2016-04-07 00:00:00,314,3948,0,0
1,1,0,0,2016-04-14 00:00:00,314,3948,0,0
1,1,0,0,2016-05-12 00:00:00,314,3948,0,0
1,1,0,0,2016-06-02 00:00:00,314,3948,0,0
1,1,0,0,2016-08-04 00:00:00,314,3948,0,0
1,1,0,0,2016-09-01 00:00:00,314,3948,0,0
1,1,0,0,2016-10-06 00:00:00,314,3948,0,0
1,1,0,0,2016-10-13 00:00:00,314,3948,0,0
1,1,0,0,2016-11-03 00:00:00,314,3948,0,0
0,1,1,0,2016-12-22 00:00:00,314,3948,0,0
1,1,0,0,2017-03-02 00:00:00,314,3948,0,0
0,1,1,0,2017-03-16 00:00:00,314,3948,0,0
1,1,0,0,2017-05-04 00:00:00,314,3948,0,0
1,1,0,0,2017-05-11 00:00:00,314,3948,0,0
1,1,0,0,2017-06-01 00:00:00,314,3948,0,0
1,1,0,0,2017-06-15 00:00:00,314,3948,0,0
1,1,0,0,2017-07-13 00:00:00,314,3948,0,0
1,1,0,0,2017-08-03 00:00:00,314,3948,0,0
1,1,0,0,2017-08-10 00:00:00,314,3948,0,0
1,1,0,0,2017-10-05 00:00:00,314,3948,0,0
1,1,0,0,2017-10-12 00:00:00,314,3948,0,0
1,1,0,0,2017-10-19 00:00:00,314,3948,0,0
0,1,1,0,2017-11-09 00:00:00,314,3948,0,0
1,1,0,0,2017-11-16 00:00:00,314,3948,0,0
1,1,0,0,2017-12-14 00:00:00,314,3948,0,0
1,1,0,0,2017-12-19 00:00:00,314,3948,0,0
1,1,0,0,2018-03-08 00:00:00,314,3948,0,0
0,1,1,0,2018-04-05 00:00:00,314,3948,0,0
1,1,0,0,2018-04-12 00:00:00,314,3948,0,0
0,1,1,0,2018-05-03 00:00:00,314,3948,0,0
1,1,0,0,2018-05-10 00:00:00,314,3948,0,0
1,1,0,0,2018-05-17 00:00:00,314,3948,0,0
1,1,0,0,2018-06-07 00:00:00,314,3948,0,0
1,1,0,0,2018-08-02 00:00:00,314,3948,0,0
1,1,0,0,2018-08-23 00:00:00,314,3948,0,0
1,1,0,0,2018-09-05 00:00:00,314,3948,0,0
1,1,0,0,2018-10-04 00:00:00,314,3948,0,0
1,1,0,0,2018-10-08 00:00:00,314,3948,0,0
1,1,0,0,2018-11-08 00:00:00,314,3948,0,0
1,1,0,0,2018-12-12 00:00:00,314,3948,0,0
1,1,0,0,2019-03-28 00:00:00,314,3948,0,0
1,1,0,0,2019-04-04 00:00:00,314,3948,0,0
0,1,1,0,2019-04-11 00:00:00,314,3948,0,0
1,1,0,0,2016-11-09 00:00:00,1126,3948,0,0
0,1,1,0,2016-11-23 00:00:00,1126,3948,0,0
0,1,1,0,2016-12-14 00:00:00,1126,3948,0,0
0,1,1,0,2016-12-21 00:00:00,1126,3948,0,0
1,1,0,0,2017-02-08 00:00:00,1126,3948,0,0
0,1,1,0,2017-03-09 00:00:00,1126,3948,0,0
0,1,1,0,2017-07-27 00:00:00,1126,3948,0,0
0,1,1,0,2017-11-09 00:00:00,1126,3948,0,0
0,1,1,0,2018-05-31 00:00:00,1126,3948,0,0
0,1,1,0,2017-12-15 00:00:00,1152,3948,0,0
1,1,0,0,2018-03-02 00:00:00,1152,3948,0,0
1,1,0,0,2018-03-21 00:00:00,1152,3948,0,0
1,1,0,0,2018-04-04 00:00:00,1152,3948,0,0
1,1,0,0,2018-04-25 00:00:00,1152,3948,0,0
1,1,0,0,2018-05-02 00:00:00,1152,3948,0,0
1,1,0,0,2018-05-14 00:00:00,1152,3948,0,0
1,1,0,0,2018-05-29 00:00:00,1152,3948,0,0
1,1,0,0,2017-12-13 00:00:00,1155,3948,0,0
1,1,0,0,2015-04-09 00:00:00,336,3948,0,0
1,1,0,0,2015-04-16 00:00:00,336,3948,0,0
0,1,1,0,2015-05-14 00:00:00,336,3948,0,0
1,1,0,0,2015-05-21 00:00:00,336,3948,0,0
1,1,0,0,2015-06-04 00:00:00,336,3948,0,0
1,1,0,0,2015-06-11 00:00:00,336,3948,0,0
1,1,0,0,2015-07-16 00:00:00,336,3948,0,0
1,1,0,0,2015-07-21 00:00:00,336,3948,0,0
1,1,0,0,2015-09-03 00:00:00,336,3948,0,0
1,1,0,0,2015-04-15 00:00:00,945,3948,0,0
1,1,0,0,2015-06-03 00:00:00,945,3948,0,0
1,1,0,0,2015-06-10 00:00:00,945,3948,0,0
1,1,0,0,2015-07-08 00:00:00,945,3948,0,0
1,1,0,0,2015-08-05 00:00:00,945,3948,0,0
1,1,0,0,2016-03-02 00:00:00,945,3948,0,0
1,1,0,0,2016-03-09 00:00:00,945,3948,0,0
1,1,0,0,2016-04-13 00:00:00,945,3948,0,0
1,1,0,0,2016-05-04 00:00:00,945,3948,0,0
1,1,0,0,2016-05-11 00:00:00,945,3948,0,0
1,1,0,0,2016-05-18 00:00:00,945,3948,0,0
1,1,0,0,2016-06-01 00:00:00,945,3948,0,0
1,1,0,0,2016-06-08 00:00:00,945,3948,0,0
1,1,0,0,2016-06-15 00:00:00,945,3948,0,0
1,1,0,0,2016-08-03 00:00:00,945,3948,0,0
1,1,0,0,2016-09-28 00:00:00,945,3948,0,0
1,1,0,0,2016-10-05 00:00:00,945,3948,0,0
1,1,0,0,2016-10-12 00:00:00,945,3948,0,0
1,1,0,0,2016-11-09 00:00:00,945,3948,0,0
1,1,0,0,2016-11-16 00:00:00,945,3948,0,0
1,1,0,0,2016-11-23 00:00:00,945,3948,0,0
1,1,0,0,2016-12-07 00:00:00,945,3948,0,0
1,1,0,0,2016-12-14 00:00:00,945,3948,0,0
1,1,0,0,2016-12-21 00:00:00,945,3948,0,0
1,1,0,0,2017-02-08 00:00:00,945,3948,0,0
1,1,0,0,2017-02-15 00:00:00,945,3948,0,0
1,1,0,0,2017-03-08 00:00:00,945,3948,0,0
1,1,0,0,2017-03-22 00:00:00,945,3948,0,0
1,1,0,0,2017-05-10 00:00:00,945,3948,0,0
1,1,0,0,2017-05-17 00:00:00,945,3948,0,0
1,1,0,0,2017-07-12 00:00:00,945,3948,0,0
1,1,0,0,2017-08-02 00:00:00,945,3948,0,0
1,1,0,0,2017-10-11 00:00:00,945,3948,0,0
1,1,0,0,2017-11-08 00:00:00,945,3948,0,0
1,1,0,0,2017-11-22 00:00:00,945,3948,0,0
1,1,0,0,2017-12-06 00:00:00,945,3948,0,0
0,1,1,0,2017-12-27 00:00:00,945,3948,0,0
1,1,0,0,2018-03-07 00:00:00,945,3948,0,0
0,1,1,0,2018-05-02 00:00:00,945,3948,0,0
1,1,0,0,2018-05-09 00:00:00,945,3948,0,0
1,1,0,0,2018-05-16 00:00:00,945,3948,0,0
1,1,0,0,2018-07-11 00:00:00,945,3948,0,0
1,1,0,0,2018-08-01 00:00:00,945,3948,0,0
1,1,0,0,2018-08-08 00:00:00,945,3948,0,0
1,1,0,0,2018-08-15 00:00:00,945,3948,0,0
1,1,0,0,2018-10-03 00:00:00,945,3948,0,0
1,1,0,0,2018-10-17 00:00:00,945,3948,0,0
