,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,314,11523,2017-12-20,1,0,0,0,0
1,314,11523,2015-04-09,1,0,0,0,0
2,314,11523,2015-05-14,1,0,0,0,0
3,314,11523,2015-06-11,1,0,0,0,0
4,314,11523,2015-07-02,1,0,0,0,0
5,314,11523,2015-07-16,1,0,0,0,0
6,314,11523,2015-08-06,1,0,0,0,0
7,314,11523,2015-08-13,1,1,0,0,0
8,314,11523,2015-09-03,1,0,0,0,0
9,314,11523,2015-09-10,1,1,0,0,0
10,314,11523,2015-10-01,1,0,0,0,0
11,314,11523,2015-10-08,1,0,0,0,0
12,314,11523,2015-10-15,1,0,0,0,0
13,314,11523,2015-10-21,1,1,0,0,0
14,314,11523,2015-12-10,1,0,0,0,0
15,314,11523,2016-03-03,1,1,0,0,0
16,314,11523,2016-03-17,1,0,0,0,0
17,314,11523,2016-04-07,1,0,0,0,0
18,314,11523,2016-04-14,1,0,0,0,0
19,314,11523,2016-05-05,1,0,0,0,0
20,314,11523,2016-05-12,1,0,0,0,0
21,314,11523,2016-06-02,1,0,0,0,0
22,314,11523,2016-06-16,1,0,0,0,0
23,314,11523,2016-09-01,1,0,0,0,1
24,314,11523,2016-10-06,1,0,0,0,0
25,314,11523,2016-10-13,1,0,0,0,0
26,314,11523,2016-11-03,1,0,0,0,0
27,314,11523,2016-12-22,1,1,0,0,0
28,314,11523,2017-03-02,1,0,0,0,0
29,314,11523,2017-03-16,1,0,0,0,0
30,314,11523,2017-04-06,1,0,0,0,0
31,314,11523,2017-05-04,1,0,0,0,0
32,314,11523,2017-05-11,1,0,0,0,0
33,314,11523,2017-06-01,1,0,0,0,0
34,314,11523,2017-06-15,1,1,0,0,0
35,314,11523,2017-07-06,1,0,0,0,0
36,314,11523,2017-07-13,1,0,0,0,0
37,314,11523,2017-08-03,1,0,0,0,0
38,314,11523,2017-08-10,1,0,0,0,0
39,314,11523,2017-10-05,1,0,0,0,0
40,314,11523,2017-10-12,1,0,0,0,0
41,314,11523,2017-10-19,1,0,0,0,0
42,314,11523,2017-11-09,1,0,0,0,0
43,314,11523,2017-11-16,1,0,0,0,0
44,314,11523,2017-12-07,1,0,0,0,0
45,314,11523,2017-12-19,1,0,0,0,0
46,314,11523,2017-12-20,1,0,0,0,0
47,314,11523,2018-03-08,1,0,0,0,0
48,314,11523,2018-03-15,1,0,0,0,0
49,314,11523,2018-04-05,1,0,0,0,0
50,314,11523,2018-04-12,1,0,0,0,0
51,314,11523,2018-05-03,1,0,0,0,0
52,314,11523,2018-05-10,1,0,0,0,0
53,314,11523,2018-05-17,1,0,0,0,0
54,314,11523,2018-06-07,1,0,0,0,0
55,314,11523,2018-06-14,1,0,0,0,0
56,314,11523,2018-07-05,1,0,0,0,0
57,314,11523,2018-08-02,1,0,0,0,0
58,314,11523,2018-08-16,1,0,0,0,0
59,314,11523,2018-08-23,1,0,0,0,0
60,314,11523,2018-09-05,1,0,0,0,1
61,314,11523,2018-10-04,1,0,0,0,0
62,314,11523,2018-10-08,1,0,0,0,0
63,314,11523,2018-10-11,1,0,0,0,0
64,314,11523,2018-10-18,1,0,0,0,0
65,314,11523,2018-11-08,1,0,0,0,0
66,314,11523,2018-12-06,1,0,0,0,0
67,314,11523,2018-12-12,1,0,0,0,0
68,314,11523,2019-03-14,1,0,0,0,0
